,pretty_formula,task_id,spacegroup.number,final_energy_per_atom,density,formation_energy_per_atom,volume,band_gap,min_abc,max_abc,Dimension,Dim,is_uv
719,In2BiSe4I,mp-1201600,62,-3.585841801875,5.6876015153376605,-0.4732092649218749,1029.2803758919297,1.4914999999999998,4.191466999999999,17.31512,1.0,1.0,-1
720,BPBr6,mp-1201622,62,-3.2110283228125,2.857075220726648,-0.4717487137797622,1211.7112001483804,2.7254,7.609116999999999,13.342845,0.0,1.0,-1
721,Tl2Mo3SeO12,mp-1201686,159,-6.298408549444442,5.591055951790072,-1.7922345409635403,574.7168284589719,2.3967,7.3787111000185535,12.188836,2.0,1.0,-1
722,WS2O9,mp-1201710,14,-6.394385133958332,3.7443638572875613,-1.9140438487499989,695.3090627209912,3.8238,7.580214999999999,12.030292,2.0,1.0,1
723,SI3O10,mp-1201745,33,-4.597755464553573,3.9672950867383188,-0.9904924360267856,1917.9031401116795,0.0,9.164381,20.994607000000002,1.0,1.0,-1
724,Si(H3C)2,mp-1201793,2,-5.1028979404444454,0.8883431517975623,-0.28986511952444405,2174.112230724068,3.8705,9.953195904636543,16.973927189006673,0.0,1.0,1
725,Si(H3C)2,mp-1201857,14,-5.101198515648148,0.8916567736012223,-0.2881656947281478,5198.4784331828005,3.6196,10.146880312777151,33.72065745,0.0,1.0,1
726,Y2Te3MoO12,mp-1201916,62,-6.879999671805559,5.294374499621402,-2.4008066900462968,1064.557327479817,2.9933,5.265948000000002,18.008011,2.0,1.0,-1
727,Cu3Pb2Se2(NO7)2,mp-1202064,36,-5.6207840223913035,4.713377700467434,-1.183436281389023,715.1498648140985,0.4718,5.84839,19.663535999999997,2.0,1.0,-1
728,Sr5Ti7O19,mp-1202132,47,-8.117008958387098,2.569268799270488,-3.4594768845295687,696.1756108169627,1.8352,3.835574,32.327187,2.0,1.0,-1
729,AgIO3,mp-1202188,61,-4.1320882435,5.79831119606354,-0.7133752385833333,647.8466721141118,1.8223,5.912283,17.396202,2.0,1.0,-1
730,PH18PtC6S3ClF6,mp-1202301,14,-4.967476432013889,1.983930225415507,-0.9298025693335106,1881.240320533328,3.2089,8.747135,25.112824,0.0,1.0,1
731,InSi2H19C7Br2,mp-1202311,2,-4.962883018064517,1.6199448579369196,-0.3493789433477418,1779.5957565899325,3.1192,9.885653,14.613885570993155,1.0,1.0,1
732,Si4H36C13,mp-1202323,198,-5.183150413584905,0.8742099155737055,-0.3099442817041507,2315.5876000149083,5.018,13.229814000000001,13.229814000000001,0.0,1.0,1
733,B10H18C2S,mp-1202352,14,-4.965075388225807,0.916544671235054,-0.22198735983714954,2642.809008571527,2.0905,7.314491379004883,33.28953062,0.0,1.0,-1
734,Zr2Te4Br2O11,mp-1202377,2,-6.308772044210527,4.781896099111495,-2.116941611776316,714.4080419698068,2.8489000000000004,7.9653350000000005,10.826685479330877,2.0,1.0,-1
735,Si4Bi2AsH38(C7Cl)2,mp-1202405,2,-5.065200525,1.6267472639166531,-0.32859285301770463,1801.830917614409,2.3631,9.848103,14.380381367285292,0.0,1.0,-1
736,InGe2P(H3C)8,mp-1202409,2,-4.9199080237500015,1.4918171943675334,-0.2260482800125393,915.7412812034488,3.3686000000000003,9.813482,10.358243827176981,0.0,1.0,1
737,Sr5Ti8O21,mp-1202462,10,-8.236936945,2.7037395309030634,-3.5083982025367635,2842.4077611183793,1.8579,5.651008645726754,32.01610515707209,2.0,1.0,-1
738,CuGeO3,mp-1202570,55,-5.9028110478750015,4.791829000217189,-1.610964861625,1021.2219494029704,0.0,8.694339999999999,11.94106,2.0,1.0,-1
739,PH11(C2Cl)2,mp-1202609,61,-4.898148347569443,1.126705168292269,-0.4278586870089687,1898.3722798444323,3.9324,10.817841,13.754082999999998,0.0,1.0,1
740,CuH6C2SeI,mp-1202646,14,-4.499331911136363,3.1495444900349265,-0.2255944446876137,631.5801254113553,2.4969,7.2148080000000006,11.42732997392628,2.0,1.0,-1
741,CuP4Se3I,mp-1202691,64,-4.302281840833333,3.6297011197324163,-0.1062710448685517,1008.7128134817896,1.1589,11.018292,12.132443516586466,1.0,1.0,-1
742,TaTlSe3,mp-12027,62,-5.57484866,7.495276937329653,-0.6334156514062499,551.390418635224,0.3226,3.6507129999999997,15.345726,1.0,1.0,-1
743,IrClOF6,mp-1202713,14,-4.109597099027777,3.4299267803788047,-1.5076462469888894,1385.2379723840072,0.02670000000000039,5.690647,19.726956,0.0,1.0,-1
744,BPb2O3F,mp-1202733,176,-6.315334278571428,6.940766691741003,-2.2778724998723794,706.5472651288333,3.1978000000000004,7.412006442536661,14.85043,2.0,1.0,1
745,Si10(H3C)19,mp-1202794,5,-5.099972204825582,0.9219947723711912,-0.2833796094923253,2040.6047324424896,3.2821,10.094631846037974,22.86568193903225,0.0,1.0,1
746,LiCu2Si12(H3C)27,mp-1202845,2,-5.0471521198780485,0.9853511250999486,-0.2768037221670997,2955.855726719643,2.7035,13.609507685526884,17.85671740505579,0.0,1.0,-1
747,Zr2Te4Cl2O11,mp-1202980,2,-6.363333521052631,4.542966871281283,-2.2118268321194736,686.9903808018138,3.1681,7.932985,10.547910545753172,2.0,1.0,1
748,TaBr5,mp-1203015,12,-4.283450050555556,4.098239815896005,-0.9430483288888896,1411.175970582986,2.0349,6.791952784691088,14.440052490154633,0.0,1.0,-1
749,TcF4,mp-1203061,61,-5.556591415,3.5758726850929072,-2.348027325952,646.3836200829775,1.3037999999999998,5.484986,11.781774,1.0,1.0,-1
750,Ga7Sb7(Te4Cl13)2,mp-1203106,2,-3.3837973461458333,3.4344221702930406,-1.1370013037970832,3174.6136049901647,1.4002,11.059774,19.399094936551162,0.0,1.0,-1
751,Fe(SiO3)2,mp-1203128,15,-7.304677295555559,2.932975797352978,-2.631163547500001,471.07475874702004,0.7803,5.327666218371887,19.430310887639166,2.0,1.0,-1
752,InH12C4Se2I3,mp-1203230,14,-4.392938060113637,2.474609389226889,-0.2975059116194323,1915.3620459354465,2.3882,8.538069,25.579049907918712,0.0,1.0,-1
753,KGaH9C3F,mp-1203242,219,-4.754703089666666,1.530401702863077,-0.594901980617999,1501.0220311718756,3.9788,12.851900507516856,12.851900507516856,0.0,1.0,1
754,S7N,mp-1203253,62,-4.4257270753125,1.6266205226745276,-0.3928019183443752,973.7365617071592,0.6464,8.134116,13.830841,0.0,1.0,-1
755,SnH12C4(SCl2)2,mp-1203285,14,-4.5877883499999985,1.689676520817624,-0.5984440790317389,756.3092135185153,2.6859,7.250308,12.765721000000001,0.0,1.0,-1
756,Ga2Hg3Cl8,mp-1203326,14,-2.5641232851923075,3.960821937258483,-1.2565817533523076,1718.6199066472052,2.5314,7.409572,15.728741000000001,0.0,1.0,-1
757,Sb2Cl7O6,mp-1203379,14,-3.8123156150833335,2.5505829408510707,-0.978385473104667,3060.8779538781127,0.0906,9.858171,21.955004000000002,0.0,1.0,-1
758,Sn2W3Cl14,mp-1203382,173,-4.709709231052631,4.157056972651408,-1.3177388734547368,1026.8134339455685,0.7641999999999998,9.729372593340845,12.52539,2.0,1.0,-1
759,Te2NO7,mp-1203388,62,-5.553747510499999,3.8974733519528133,-1.157874277613,649.6533383284569,0.0,4.539933,15.761576999999999,2.0,1.0,-1
760,Si8C3Cl20,mp-1203441,15,-4.463857351209677,1.8951548917815804,-1.3619259384741935,3398.8801799543544,4.6567,17.128823130492798,20.797129067626237,0.0,1.0,1
761,CoP4F12,mp-1203442,15,-5.1310404829411755,2.2009215125741335,-2.5466838449156297,619.889918546818,1.3125,7.8746470400043975,13.03418604642952,0.0,1.0,-1
762,In2Te9RuCl8,mp-1203469,15,-3.4471116097500003,4.382146751035831,-0.7921979448040002,1335.9123713398815,1.3095,10.47463956473243,12.110055989726384,1.0,1.0,-1
763,Ba(BH)12,mp-1203559,159,-5.276748211399999,1.6283248039928062,-0.4388077307375988,569.3539598634559,5.8199000000000005,7.41089086199662,11.970462,0.0,1.0,1
764,TiP2(S4Cl)2,mp-1203568,14,-4.825656517307691,1.924889590115913,-1.0553730843843223,1508.7721920901095,1.8405,7.1783800000000015,17.5630723486049,0.0,1.0,-1
765,TcI4,mp-1203591,14,-3.283529334,4.778420054176908,0.0078047400000002655,1683.6563345533611,0.0,7.004060000000001,16.865088624665805,1.0,1.0,-1
766,CuAs7PS7Cl,mp-1203697,14,-4.490693033676472,3.1409123623555213,-0.5088635388944963,1858.5846185397838,1.8362,9.694321,14.063424849198327,1.0,1.0,-1
767,B5TeH5C,mp-1203749,2,-5.259201560416667,2.0731929900559165,-0.09539124449444418,636.6181653652616,2.157,7.187053999999999,10.226137210457818,0.0,1.0,-1
768,CuP2H18C6Cl,mp-1203798,198,-4.991864947633927,1.1943560505244668,-0.3541658949754581,2793.47477595354,3.006,14.08364009,14.08364009,0.0,1.0,1
769,TiPb(S2O7)3,mp-1203799,14,-6.2682647460344825,3.022955343734755,-2.074987051839081,1721.4148206393695,2.7366,7.229603,18.234946739797326,2.0,1.0,-1
770,SF4,mp-1203812,19,-3.98438035575,2.0802428165717832,-2.153342275327,690.0561669342453,4.8812,7.078685000000001,13.670779999999999,0.0,1.0,1
771,Ga8Sb7Se8Cl29,mp-1203849,2,-3.4660962719230763,3.160606870750416,-1.2073127556401924,3225.787932724071,1.6847,11.141573,19.548738363013406,0.0,1.0,-1
772,Pb8Cl4O7,mp-1203866,15,-4.844243216184211,7.546510143144211,-1.4528622294363165,1682.3497292917132,0.0,13.670083385565903,22.0975523085115,2.0,1.0,-1
773,Hg2ClO6,mp-1203944,14,-3.5183091098611112,5.890712041536814,-0.4810641632788888,1201.1477328828662,0.10470000000000004,7.388188,14.652319,1.0,1.0,-1
774,CoP3H33C11I,mp-1203987,14,-5.039374915969388,1.278175649940858,-0.27859766046274,2308.0070856221664,1.8674,9.42183135276082,16.83083137,0.0,1.0,-1
775,W15I47,mp-1204035,5,-4.43271447532258,5.491112112864985,-0.14238399217741873,2637.608602763409,0.07160000000000011,12.54633648887216,21.62318338235324,1.0,1.0,-1
776,Se2S2O7,mp-1204052,14,-5.342032294318182,2.9334025935670645,-1.3731722061079557,756.3859146372826,0.018400000000000027,5.853242,17.659414181460782,0.0,1.0,-1
777,InH12C4Se2Cl3,mp-1204093,61,-4.5347993064772725,2.3236514823681267,-0.4762073813821589,2511.1063868075394,2.9381,11.66505947,18.30356837,0.0,1.0,-1
778,BeH12C4(SBr)2,mp-1204117,60,-4.733778548095239,1.7287882365010696,-0.4602924330804764,1126.070848325315,4.4445,10.106734,10.826105,0.0,1.0,1
779,Mo12PO40,mp-1204131,227,-6.917939775188677,1.76289533119896,-1.9553808889353097,3432.8569082593126,0.0,16.932596771181668,16.932596771181668,0.0,1.0,-1
780,Si3Ge2(H3C)11,mp-1204200,2,-5.056986045612245,1.1151798266366888,-0.28294736611142834,1176.0862161966686,3.5394,9.616017999999999,14.431340749566305,0.0,1.0,1
781,Mo2PbSe2O11,mp-1204412,2,-6.2094198109375,4.795472302455827,-1.7071650458398435,507.6305729621811,2.5052000000000003,8.099061,9.004535840889856,2.0,1.0,-1
782,AsC3S3NF11,mp-1204430,14,-5.176219715789474,2.207323865394892,-1.684801096570789,1294.346861500672,0.5439999999999999,6.032938,15.49164322281726,0.0,1.0,-1
783,PH18PtC6S3BrF6,mp-1204443,14,-4.952704850972221,2.1233590478228126,-0.9043900004235113,1896.758829131499,3.0185,8.721959,25.031113,0.0,1.0,1
784,Si(H3C)4,mp-1204470,62,-5.109609140441176,0.6773988424369773,-0.3325928606435289,865.0661442424306,5.4051,6.865645,14.218704999999998,0.0,1.0,1
785,NO3,mp-1204579,14,-5.78374100796875,1.5697754329511733,-0.6113738595012501,1049.4398789468519,0.0041999999999999815,6.661257000000001,16.916281144363378,0.0,1.0,-1
786,Si10BiTe2H73C25,mp-1204603,14,-5.08011225740991,1.2353650647159058,-0.2909224362320715,6015.867498481102,1.9501,9.862039020848703,32.7345842,0.0,1.0,-1
787,FeAs2S4(O2F3)4,mp-1204738,14,-5.097498251666667,2.388224239855536,-2.136049195621481,1918.8250947938654,3.2335,8.927791000000003,15.45991816266506,0.0,1.0,1
788,Al2Bi7Ru(BrCl4)2,mp-1204779,14,-3.964744272,5.08470997324526,-1.099722153054,2692.7124553203257,1.3157,11.901421000000001,18.172640630587125,0.0,1.0,-1
789,V2Pb14Cl4O17,mp-1204784,15,-5.632638637027028,7.433188232279705,-1.7414876101159462,1526.453065242814,2.3284,11.51694464178664,13.285788404528878,2.0,1.0,-1
790,As9Pb5S18,mp-1204830,2,-4.42353383046875,4.889205773325634,-0.5794988742578129,1553.800014055471,0.0,7.915196000000001,23.212836924617616,2.0,1.0,-1
791,Nb10Se40I3,mp-1204878,13,-5.192830432830188,4.856888168029956,-0.5622351997877357,3055.2825418281404,0.12890000000000024,9.713944,32.382973389802395,1.0,1.0,-1
792,AlB6H6(CCl3)2,mp-1205009,14,-4.989048622142857,1.5065518473874202,-0.7396670181561898,1475.35258547961,3.3489,9.304905999999999,14.658279975654578,0.0,1.0,1
793,KB6F6,mp-1205091,15,-5.9269552211538485,2.0761703658229926,-2.103105192318461,697.2882995331018,2.6505,8.369791527897574,11.53401592508546,1.0,1.0,-1
794,AlTeH6C2Br3,mp-1205099,57,-4.324781100384615,2.523803607005162,-0.5023474274399996,1116.8391046157526,3.717,6.963033,14.250019,0.0,1.0,1
795,VN3O10,mp-1205113,14,-6.479783690178572,2.0006164335531675,-1.2143567387242848,839.8264632251013,2.9996,5.939106,13.656928,0.0,1.0,-1
796,Re2S2O13,mp-1205130,57,-7.053490598970589,4.532408387967489,-1.934156175588236,944.5552547994168,2.0792,7.381086,17.196807999999994,2.0,1.0,-1
797,Re2P3N2(Cl5O)3,mp-1205173,2,-4.847280614,2.548116895624373,-1.3041359185249717,2797.3505120865448,0.0,12.142017,19.71016997462469,0.0,1.0,-1
798,B11H2CCl11,mp-1205245,2,-5.0116322498,1.704466050859191,-0.8927552799573328,2037.8150841363567,3.5631,9.378881,15.837198816440676,0.0,1.0,1
799,CdSi3PH27C9I2,mp-1205257,19,-4.9111043844767455,1.6239838535506987,-0.3489169642746834,5045.151339762135,3.2848,15.86757491,19.045762300000003,0.0,1.0,1
800,RbSi2BP(H3C)9,mp-1205289,14,-5.048513792835366,1.1003358127057483,-0.306129502542148,3848.066414580479,2.6532,14.25320683,17.488009882335163,2.0,1.0,-1
801,TcBr3,mp-1205299,193,-4.1914303825,4.045315424534598,-0.3735805000000001,277.2510474009011,0.0,6.1226519999999995,7.2310522354841975,1.0,1.0,-1
802,Y3H,mp-1205301,51,-5.946716006875,4.374539373598352,-0.2869285065299998,406.5055516041134,0.0,3.6746300000000014,17.377804,2.0,1.0,-1
803,TiI2O7,mp-1205304,36,-5.665862333,4.322197651700933,-1.5995447802083331,317.85593365822683,2.6437,6.683547986911818,7.3017910000000015,1.0,1.0,-1
804,LiBiO2,mp-1205315,129,-5.37939376875,7.094956996522392,-1.806821740208333,116.04895637875515,0.7824000000000004,3.492407,9.514622,2.0,1.0,-1
805,Te6RhBr3,mp-1205332,167,-3.4410551545,5.340963635622522,-0.3275658474999997,689.1035320914682,1.2836,9.523140888273467,9.523141054551802,1.0,1.0,-1
806,Te6RhI3,mp-1205361,167,-3.3113524510000003,5.2537501745863375,-0.23173732149999965,789.6747023962929,1.2217000000000002,10.097938824684617,10.097939244944584,1.0,1.0,-1
807,VCl4,mp-1205372,14,-4.4425803355,1.862288970066554,-1.622718340108,687.4866835783156,0.0,6.817769,10.296669898142891,0.0,1.0,-1
808,GeH4,mp-1205379,13,-3.5251379325000003,1.432112706394039,-0.008743032395999963,355.6045616145763,5.7843,4.610569,9.231218737301429,0.0,1.0,1
809,ZrSCl6O,mp-1205421,14,-4.449248525833333,2.1887017561504853,-1.8059749896038888,1068.2503950127723,3.3121,6.924489,22.331181,0.0,1.0,1
810,As(IF3)2,mp-1205437,12,-3.656608893333333,2.1277659131563755,-1.8532261780155552,691.0115852581532,0.0,7.2932993003223165,15.476041732408063,0.0,1.0,-1
811,Re2Te4Cl22O,mp-1205458,14,-3.479233280172413,2.9859319847452133,-1.0898317268265525,1867.2084911144927,0.07350000000000012,9.508662,18.609544554378594,0.0,1.0,-1
812,Te7OsO5F32,mp-1205467,2,-4.506365505888889,3.6470113051751327,-2.2860016706517774,1613.068148922438,1.2372,10.519061,15.674166987116413,0.0,1.0,-1
813,SbSe5F6,mp-1205478,14,-4.116268876875,3.7798567663970974,-1.6052805909465626,4432.140874123725,1.4680000000000002,13.741573707188365,20.461581997067672,0.0,1.0,-1
814,CaTlBr3,mp-1205521,63,-3.4528994670000004,4.694235770088273,-1.5972929710000003,342.54294800345014,3.7386,7.571008909350192,10.927475,2.0,1.0,1
815,TlSnI3,mp-1205533,63,-2.767149284,5.550129465083955,-0.5784967479999998,421.1428020346327,1.6359,7.947774894296516,11.920353,2.0,1.0,-1
816,Y2Br3,mp-1205567,12,-5.103997778,4.346391083212335,-1.5352534086666665,319.0299270395903,0.7002999999999999,8.843369647618381,11.014381244418821,2.0,1.0,-1
817,Nb(SeI)2,mp-1205627,12,-4.599572643,4.981197939451934,-0.5713419979374997,336.4518629582471,1.0028,7.104404772266286,8.122438978212209,2.0,1.0,-1
818,TlNiCl3,mp-1205652,194,-3.518889324,4.920668243174458,-1.138220805956,249.34109845656087,0.5729000000000002,5.903388,6.983625544012077,1.0,1.0,-1
819,ZrPt8,mp-1205768,139,-6.828575354444442,18.86269815171574,-0.4824684311111109,145.42128702360472,0.0,6.337926470410966,6.337926470410966,1.0,1.0,-1
820,CsTlO,mp-1205877,12,-3.67039303,6.514735041853712,-1.1694860897270114,180.09904446702993,1.5098999999999996,6.7150323004319965,7.4489927418370465,2.0,1.0,-1
821,ZrHBr,mp-1206023,164,-5.357787591666667,5.419104206522699,-0.8829996478733335,105.49287935517624,0.0,3.4509752345631224,10.228425,2.0,1.0,-1
822,TlCl3,mp-1206058,12,-2.64324676,3.9800783972149545,-1.112445282445,259.291238663141,2.3474000000000004,6.761395451851192,6.910119987754554,2.0,1.0,-1
823,CaInI3,mp-1206105,63,-3.016266941,4.3407602345872345,-1.1504026500000002,409.7901296905657,2.8019,7.9114875312429715,11.725475999999999,2.0,1.0,-1
824,CaTlI3,mp-1206188,63,-3.029127345,4.986424075450562,-1.2412692039999995,416.3813641588528,3.2379,7.99887616767637,11.760358,2.0,1.0,1
825,RbTlO,mp-1206230,12,-3.70536821,6.2663520711005125,-1.1760840362499998,162.0964471917865,1.2421000000000002,6.548529423414466,7.096236278856843,2.0,1.0,-1
826,NbH,mp-1206371,67,-6.891539365,7.347911280590665,-0.22101851430999986,42.44700060141111,0.0,3.0234153246022952,4.826136,2.0,1.0,-1
827,Pb2IO2,mp-1206488,139,-4.670496946,8.222739105451078,-1.1823694075,115.77559066825138,0.0,7.522556093050885,7.522556093050885,2.0,1.0,-1
828,Tl2NiF4,mp-1206532,139,-4.105320478571429,7.565529533697256,-2.1022285963942857,119.28126787686944,0.0,7.6035195805073075,7.6035195805073075,2.0,1.0,-1
829,Ge2Bi2Te5,mp-1206551,164,-3.7945308677777785,6.961716423132968,-0.1564609811111105,286.5252123981464,0.5866999999999996,4.359449613295353,17.408801,2.0,1.0,-1
830,Tl2CoF4,mp-1206757,139,-4.316594697142857,7.327923356814026,-2.082334084251429,123.20327328004521,0.0,7.6234695628150835,7.6234695628150835,2.0,1.0,-1
831,Ba(GaH)2,mp-1206799,164,-3.3835253439999997,5.202159540578896,-0.4925983124480002,88.9899325390823,0.0,4.570458229557514,4.919158,2.0,1.0,-1
832,Y2CI2,mp-1206803,164,-6.02684546,5.076864715790904,-0.9852958286666664,145.10277749706498,0.5638999999999998,3.8784973101872846,11.138278,2.0,1.0,-1
833,TlVCl3,mp-1206817,194,-4.496686014,4.472788991903252,-1.4552636179560003,268.55283392243336,0.2770000000000001,6.258046,7.0393111191095965,1.0,1.0,-1
834,YCCl,mp-1206889,12,-7.086010266666666,3.635461491542189,-1.4369760033088887,124.57673711933698,0.0,3.929166200657971,9.6222159414851,2.0,1.0,-1
835,RhI3,mp-1206891,12,-3.26657671,5.615718481343817,-0.28249028124999986,286.00724771706825,1.0586000000000002,6.930371884749692,7.250709121650653,2.0,1.0,-1
836,Hf2Se,mp-1206927,194,-8.612153085000001,11.44707568155242,-0.8087233591145839,126.476913550978,0.0,3.4498493597944244,12.27101,2.0,1.0,-1
837,Mg2Ga2S5,mp-1206963,164,-4.3375329,3.10018785541274,-1.3795661845138891,186.6016794921469,1.1585,3.73572633118715,15.439557,2.0,1.0,-1
838,TaHg3F6,mp-1207124,162,-4.632269708,7.932711007386506,-2.503057755214,187.70621553962425,0.0,5.3054934945651375,7.700100999999999,0.0,1.0,-1
839,Zr3Tl2(CuS4)2,mp-1207410,12,-5.8764531446666695,5.14292798044033,-1.4532038030000003,344.2044444341618,0.7091999999999996,7.505206169840506,14.012330421075035,2.0,1.0,-1
840,ZnH6,mp-1207466,29,-2.905636774285714,0.8482331809371512,0.05124373689714342,559.5468083758631,4.616999999999999,5.7590330000000005,11.853079,0.0,1.0,1
841,Zn4InS6,mp-1207467,164,-3.560342537272727,3.9592904793255497,-0.9577427762499996,238.57498956780688,0.0,3.8493192142590615,18.592011,2.0,1.0,-1
842,ZnAg2(PS3)2,mp-1207470,15,-4.155487701136364,3.7559475264974536,-0.6473634701569266,946.9677715422164,1.7678000000000005,6.328678731398049,27.414311650769573,2.0,1.0,-1
843,Zr(ClO4)4,mp-1207478,9,-4.843426798333333,2.187855561493796,-0.9627719394304758,742.3227164450645,4.5087,7.99845577104187,13.905290952549894,0.0,1.0,1
844,ZrBr4,mp-1207486,205,-4.3836047955,2.514287885197353,-1.3645234375000002,2170.684985242714,3.7818,12.947888,12.947888,0.0,1.0,1
845,ZrTe7SeCl6,mp-1207516,14,-3.703156741666666,4.082835836771321,-0.9318351097935832,2076.0249088458067,1.0316,11.777939,15.679314400348025,0.0,1.0,-1
846,Y3Pd,mp-1207777,62,-6.617843364375,5.504160610762804,-0.4730195768750001,450.2844468446869,0.0,6.5279690000000015,9.730905,2.0,1.0,-1
847,WCl2,mp-1207828,64,-6.276784680833334,5.316466983167634,-1.1215085396733333,954.8048049188733,2.8308,9.222462116928485,11.516614,2.0,1.0,-1
848,Y16C7(I7O)2,mp-1207850,12,-6.262614784871794,4.883864078437057,-1.1888068294658125,1127.1953195432445,0.0,11.143957647840958,26.23215335151957,2.0,1.0,-1
849,WI2,mp-1207889,64,-5.544646845,6.035638716896743,-0.20926294499999976,1444.8840225474592,1.9578,10.807778444573565,12.939533,2.0,1.0,-1
850,Y10B7C10,mp-1207937,15,-7.965896173148147,4.792583436942508,-0.4218865239197532,1503.509225084876,0.0,8.001844465798433,23.73265225229009,2.0,1.0,-1
851,TlV(SO4)2,mp-1208013,150,-6.316260084166667,3.817917539905384,-2.0933548730208336,194.6108572498356,2.0665,5.164897197368116,8.4237490056038,2.0,1.0,-1
852,TlSO4,mp-1208021,155,-5.5803901525000015,5.19229236933896,-1.7775060321875005,192.17028582437584,2.0355,9.238545884148056,9.238546274796539,2.0,1.0,-1
853,TlSn2I5,mp-1208036,140,-2.769414681875,5.737746276435058,-0.5193072112499997,622.9905276742561,1.5673999999999997,10.096280695124172,10.096280695124172,2.0,1.0,-1
854,TlFe(SO4)2,mp-1208045,150,-6.037320785833334,3.876735053887309,-1.9531575071875007,775.034298936724,2.1001,8.35320001913566,10.350868224077148,2.0,1.0,-1
855,TlHg5Br11,mp-1208065,12,-1.790544646470588,5.5660016540642,-0.503118367352941,622.4117734282672,2.1821,6.9600815558132645,10.189875658856296,0.0,1.0,-1
